order_item_id,order_id,product_id,quantity
6033,2708,83,1
4072,1834,120,5
883,400,31,2
8031,3598,84,1
1107,498,127,1
4190,1885,51,2
2080,942,112,1
4280,1923,83,1
158,71,106,2
600,268,79,3
4692,2106,109,1
7985,3580,53,5
5615,2520,71,1
8232,3685,128,2
646,288,107,6
4343,1952,17,2
4515,2029,22,3
10004,4484,98,2
5496,2464,128,8
6815,3066,139,10
8523,3801,88,3
9735,4363,93,1
7633,3420,115,1
1902,863,136,1
11112,5112,11,4
2304,1035,70,5
1867,846,53,2
5425,2434,31,3
2817,1269,143,1
10107,4533,139,1
3565,1609,124,2
7612,3411,138,2
10014,4487,49,2
7180,3222,136,4
5499,2466,147,2
8369,3742,44,7
2829,1274,54,1
5306,2386,13,2
7842,3516,112,1
5766,2589,138,2
8197,3669,117,2
6209,2795,17,1
4835,2174,31,5
2883,1302,124,3
5266,2369,141,8
2415,1088,36,3
6748,3039,132,9
5560,2498,23,3
11039,4968,84,1
9405,4209,150,1
7667,3436,54,4
2110,952,22,2
554,251,72,3
4206,1894,124,2
8943,3995,19,3
3803,1716,84,2
8138,3643,118,1
469,211,94,9
2885,1302,114,5
4403,1980,19,1
2097,947,51,2
7630,3418,23,3
8448,3772,8,2
6872,3086,137,2
2205,991,36,2
3836,1731,106,2
7253,3252,74,1
9145,4087,35,1
4853,2180,96,4
10426,4674,64,8
8554,3814,16,1
2049,929,127,2
10785,4852,118,6
10316,4629,10,1
7427,3323,130,4
8110,3630,91,5
6175,2778,57,2
7028,3155,75,2
5926,2660,26,3
6120,2749,23,2
1937,878,110,2
2189,985,3,2
2362,1061,47,1
6601,2982,34,1
5476,2454,150,2
9988,4475,14,2
9951,4460,63,2
3236,1454,63,1
7266,3255,128,1
4897,2203,149,3
9664,4331,53,1
7562,3389,10,1
1632,746,48,2
4785,2151,16,2
9067,4055,58,5
9316,4162,98,3
4819,2167,103,1
2881,1301,124,2
2502,1130,125,3
8032,3598,141,5
7008,3148,48,5
6777,3049,79,1
4539,2042,59,5
9607,4305,16,8
6817,3067,65,3
11147,5516,18,2
35,18,26,10
740,331,74,2
4171,1880,120,2
366,164,92,5
5399,2425,124,3
3218,1448,69,3
2703,1225,24,2
5919,2656,22,2
1209,540,129,6
8694,3884,86,1
6674,3009,48,1
8438,3770,11,1
4408,1982,12,2
10947,4931,76,2
3255,1463,52,4
6254,2816,6,1
3381,1520,58,4
2902,1309,91,5
6168,2775,124,8
8882,3965,51,4
3489,1570,19,1
1205,539,107,2
9817,4400,68,8
10507,4714,100,3
3446,1551,63,1
3572,1613,28,1
2578,1163,114,2
5705,2559,85,8
1960,889,142,3
1865,845,91,9
10903,4909,136,6
2928,1322,97,2
6212,2795,115,6
320,145,109,4
1869,847,90,4
7946,3561,132,6
7075,3175,114,1
7472,3343,44,2
9406,4210,30,5
2095,947,127,3
9433,4223,137,2
6666,3006,7,3
14,9,87,5
7031,3157,110,2
9451,4231,107,2
2949,1333,60,1
913,412,48,1
2281,1024,6,2
5666,2540,11,3
6869,3085,106,3
923,415,148,9
3723,1682,91,1
2149,967,74,2
4323,1942,64,5
5743,2575,96,4
5931,2663,30,1
6539,2955,141,7
8709,3890,128,2
8632,3852,36,5
9965,4467,88,3
4469,2011,78,7
10103,4530,131,3
2027,922,90,2
2739,1240,73,2
2051,929,114,3
4884,2195,101,1
10071,4514,38,2
10032,4494,34,2
11168,5924,85,3
2320,1042,110,5
6368,2872,108,7
3268,1468,119,1
3260,1466,136,3
6894,3097,91,1
10759,4836,19,1
3492,1572,15,6
7707,3454,103,1
1377,617,140,3
8034,3599,132,3
7239,3245,44,1
1408,632,13,1
2162,974,96,7
9036,4040,43,7
3663,1660,131,2
4573,2056,48,3
7057,3168,55,4
5052,2276,41,5
6792,3054,12,2
10338,4636,117,2
8896,3971,23,8
8762,3912,132,2
5462,2450,11,1
7114,3196,55,8
4385,1971,44,6
6727,3029,108,4
1741,790,70,2
6991,3138,87,1
7957,3565,132,2
6466,2920,72,1
3286,1475,23,5
9639,4320,9,4
1226,545,109,1
1644,752,93,2
3930,1767,99,2
4547,2045,95,1
7998,3586,76,3
3984,1791,128,7
2579,1163,77,1
2672,1214,109,2
10239,4588,127,3
1109,500,68,2
2253,1011,108,3
7912,3543,112,1
948,425,139,4
7911,3542,131,1
6307,2842,87,1
7085,3179,64,5
3171,1428,115,2
493,221,101,2
7195,3228,35,4
2021,918,130,2
1665,760,87,1
3243,1457,75,3
9153,4091,82,1
5575,2507,32,3
1325,592,128,2
10053,4506,136,4
10545,4732,93,3
6624,2993,17,1
2674,1215,25,10
5248,2361,96,2
2970,1341,87,2
9091,4067,60,1
4438,1995,102,6
8124,3636,35,2
9637,4320,58,1
4892,2199,119,2
4150,1872,7,1
6100,2739,106,4
2723,1233,85,2
3082,1392,141,1
1569,715,100,3
7033,3159,92,2
6131,2754,150,3
3693,1670,97,2
167,77,60,1
2360,1060,24,1
6518,2947,82,3
4556,2050,81,6
9293,4154,74,1
10837,4880,8,2
2914,1314,110,8
7322,3279,38,4
2836,1280,147,4
8168,3653,66,2
1790,815,17,3
2768,1249,143,1
10451,4689,137,7
2115,953,18,1
3300,1481,107,2
2,2,108,3
3477,1566,42,6
8657,3865,119,4
10019,4489,22,5
4407,1982,29,6
8490,3789,56,1
5377,2415,112,9
7595,3404,62,1
10695,4807,150,3
1459,658,139,2
6640,2999,89,1
1699,772,59,1
1328,592,73,1
9197,4110,145,1
7017,3151,65,2
6233,2806,104,2
1923,873,148,2
7891,3534,3,2
3782,1707,7,4
9225,4125,120,2
2259,1014,135,3
4264,1917,120,2
5550,2492,79,5
7311,3273,138,2
2877,1300,80,2
9204,4115,111,6
6378,2879,97,4
7819,3506,142,5
9134,4083,76,5
3487,1570,139,6
1534,694,31,4
6405,2891,143,2
4851,2180,56,1
514,229,92,5
9785,4386,124,1
8341,3728,74,2
8083,3620,18,4
969,434,42,4
2615,1182,124,4
8598,3836,20,2
4159,1875,129,4
8401,3753,73,5
79,35,140,1
10112,4535,26,6
1993,906,90,1
5409,2430,56,4
3380,1520,63,6
11105,5291,110,1
7289,3264,148,2
3888,1750,47,6
2919,1317,11,4
8394,3751,88,2
6775,3048,12,2
4869,2187,118,5
7821,3508,2,1
4265,1917,67,1
3695,1671,146,8
4179,1882,124,6
2166,975,10,1
1272,566,54,2
3294,1478,99,1
2638,1194,65,1
1500,678,46,3
651,289,53,2
2199,990,138,1
118,53,6,1
9836,4409,121,2
11070,4985,138,5
1079,485,133,3
6672,3008,134,2
9285,4150,69,6
9142,4086,150,10
5038,2271,140,1
6558,2963,128,1
6179,2781,121,3
10859,4889,45,1
1654,756,112,10
5398,2425,136,2
6444,2907,68,1
7333,3282,24,2
665,295,16,4
3316,1488,64,1
8270,3697,143,2
4080,1838,143,1
9828,4406,90,4
2922,1318,100,2
9976,4471,131,1
11169,5430,45,5
5788,2598,59,5
1853,840,13,2
10518,4720,17,7
10954,4933,139,2
7832,3512,5,4
1504,679,87,3
10437,4680,5,2
7636,3421,116,2
6475,2925,55,2
5927,2661,137,2
5647,2532,141,2
6866,3083,117,5
10093,4523,126,2
7989,3581,41,2
1903,863,37,6
7682,3441,44,2
8535,3806,64,1
10166,4557,59,2
10397,4661,124,1
373,166,74,1
511,228,61,-2
1012,453,43,1
6746,3037,42,2
10365,4646,103,1
8677,3877,147,1
795,359,138,3
5832,2618,98,3
10854,4887,51,3
3594,1623,115,1
5844,2622,124,1
5810,2608,27,3
6421,2897,90,1
8599,3837,125,8
4916,2211,140,4
1563,711,5,2
7973,3573,6,3
4309,1935,38,6
9317,4163,69,1
10515,4719,10,1
10815,4869,133,9
1228,546,139,2
3518,1587,112,5
1222,544,123,3
4289,1927,6,3
2872,1297,38,9
1034,463,92,4
9032,4037,143,9
2332,1048,39,5
3250,1459,63,2
1062,478,116,2
4540,2042,125,2
4934,2221,113,5
10558,4739,113,6
4110,1852,63,1
7216,3236,36,2
1116,501,115,2
1239,552,88,-2
5637,2529,114,5
1432,642,121,7
10452,4690,118,1
1668,761,25,2
2138,961,142,1
531,240,35,2
9663,4331,47,1
4588,2062,20,1
9302,4156,1,3
8070,3613,68,4
10297,4616,81,0
3894,1753,65,1
855,388,88,4
3055,1377,105,5
4639,2083,79,2
10887,4899,81,3
7870,3527,20,6
10787,4854,27,1
5870,2633,104,1
9907,4442,22,3
3814,1719,84,7
4592,2064,38,1
146,66,112,1
6644,3000,26,1
2899,1307,135,3
9280,4147,54,6
9722,4355,35,5
3129,1411,26,2
9121,4078,142,8
10531,4727,27,6
268,119,27,3
2032,923,99,2
1825,828,147,4
7486,3350,53,8
4249,1912,133,1
10770,4842,72,1
1447,652,21,3
7789,3492,63,2
869,395,82,1
2081,942,138,1
465,210,56,1
6259,2819,71,1
8717,3893,84,7
6779,3049,7,2
3550,1602,145,3
1805,821,17,1
10035,4495,125,1
7164,3216,89,5
4415,1986,10,1
2002,909,16,1
2743,1242,149,6
6001,2693,71,5
10086,4520,119,2
9989,4476,92,2
7429,3324,98,2
9595,4301,33,3
10369,4648,63,7
10417,4671,121,3
10359,4643,45,3
8887,3967,117,4
140,64,71,2
10146,4549,122,7
8561,3817,77,2
3870,1742,106,1
781,352,51,1
10092,4522,119,4
8514,3797,143,1
672,299,59,0
4608,2071,100,2
5535,2486,116,1
8565,3821,40,2
7200,3229,100,3
1487,671,102,1
10307,4622,121,5
3563,1608,29,4
6291,2833,116,10
1217,543,56,2
1365,612,14,2
1764,803,131,4
10521,4723,98,1
7167,3216,37,2
10806,4863,140,2
8186,3663,116,2
7623,3417,132,1
6898,3100,24,2
5015,2259,117,1
7141,3205,34,8
7943,3559,2,1
7458,3338,114,2
3589,1621,26,4
8356,3735,136,2
6442,2907,126,2
5026,2265,150,3
7868,3526,111,4
2891,1305,119,2
4452,2003,12,3
199,93,121,7
2690,1220,60,2
7927,3549,62,3
6172,2777,86,1
303,137,100,3
1064,479,28,1
5659,2536,128,1
11116,5560,48,5
4513,2029,110,1
1171,524,136,3
5105,2304,1,5
350,159,119,1
4327,1945,98,1
4578,2059,54,3
5871,2634,113,5
6066,2723,66,2
8842,3946,25,4
1346,601,119,3
5938,2666,3,2
11013,4960,99,1
10606,4767,107,2
213,99,148,3
397,178,69,1
9125,4078,13,3
1905,864,56,2
1851,839,42,2
8487,3788,143,1
10729,4822,129,1
1090,490,62,2
9073,4058,102,5
5212,2344,135,4
7791,3493,36,1
6957,3125,98,5
2208,994,56,1
9138,4084,88,1
2975,1344,32,1
6006,2695,110,1
2034,923,110,1
6506,2942,77,2
1996,907,22,5
10377,4652,131,3
10171,4560,111,3
5202,2339,51,3
287,126,15,1
10389,4658,64,5
3610,1632,31,2
4645,2087,9,4
6545,2957,46,4
331,150,79,7
8704,3889,88,2
10823,4872,68,1
6929,3114,50,7
745,333,146,2
1527,691,47,4
4292,1928,19,10
8727,3896,120,2
980,439,126,3
7679,3440,101,1
3044,1373,39,5
8064,3611,21,1
3852,1736,2,1
6430,2901,117,2
11115,5460,118,2
8584,3832,10,1
9051,4048,126,2
9905,4441,144,3
1602,734,57,5
7187,3225,63,0
8126,3636,115,3
814,370,8,8
2634,1192,104,1
5437,2438,126,3
5250,2362,121,3
3225,1450,82,2
9130,4082,122,1
3654,1656,111,1
7,5,129,1
10987,4947,119,3
8524,3801,116,1
4113,1854,128,4
1710,776,59,1
8685,3880,93,5
3195,1437,37,6
7158,3213,107,6
1181,529,144,1
5934,2665,6,3
1565,711,143,2
8600,3837,73,5
5321,2392,129,1
5170,2327,130,-1
3306,1482,86,2
2099,948,130,5
1482,668,5,7
8278,3700,137,2
8329,3722,26,1
10740,4828,75,3
3304,1482,32,2
2444,1102,97,3
10931,4923,78,2
2389,1074,5,2
204,95,121,1
1157,519,70,1
8019,3594,120,3
8747,3905,13,1
11033,4967,79,3
2540,1145,136,1
6978,3134,116,3
1798,817,127,2
9329,4170,39,1
11,7,146,1
9034,4038,112,2
19,11,116,5
4735,2124,1,2
7647,3426,124,1
9871,4423,102,10
5184,2333,128,6
3343,1503,120,6
8264,3696,13,1
10728,4821,123,4
4336,1949,145,1
8680,3877,55,1
1257,559,6,2
3517,1586,128,3
6115,2746,38,1
2316,1040,27,1
6071,2725,139,2
6591,2977,44,6
3600,1626,111,4
7000,3145,15,3
1537,696,87,1
1731,786,94,7
9087,4065,12,3
2106,950,108,4
2766,1248,137,3
8050,3606,134,5
370,165,40,3
4710,2113,77,2
5845,2622,11,1
3664,1660,10,1
7776,3484,144,2
4724,2120,77,2
6521,2947,150,3
3474,1565,112,2
6698,3019,106,4
1207,539,145,2
1047,472,45,2
3533,1595,37,6
1578,719,25,1
10810,4867,58,4
9741,4364,40,3
8918,3982,136,2
8233,3686,134,3
6432,2902,120,4
9233,4128,55,-2
2094,947,21,5
2724,1233,48,3
1396,624,86,4
5129,2313,1,4
6633,2998,117,4
5353,2405,138,1
6477,2926,105,1
7393,3306,1,5
3345,1505,98,3
4896,2203,89,2
5574,2506,25,2
8992,4019,140,5
1174,526,67,1
4164,1877,127,2
4685,2102,131,2
1175,527,19,3
10524,4724,21,10
7690,3446,31,1
1768,804,57,5
4166,1878,41,3
2699,1222,104,5
10469,4695,75,2
857,390,2,2
380,170,56,1
1468,661,102,8
5642,2530,46,10
571,257,1,3
9042,4043,61,1
10812,4869,92,1
3799,1714,97,1
5204,2340,85,2
5195,2337,45,2
8454,3774,23,3
6261,2819,39,2
6834,3073,90,-1
7083,3178,77,3
9478,4243,43,1
6842,3076,4,8
3734,1685,36,2
6699,3019,137,2
2845,1285,27,4
6794,3055,134,2
10212,4577,42,7
3445,1551,147,5
10156,4553,134,2
603,270,130,6
6312,2844,80,5
4375,1965,106,6
652,289,69,2
1114,501,30,3
1782,811,95,1
2163,974,83,1
11173,5905,53,5
8310,3715,54,1
9552,4283,144,5
813,369,19,5
10180,4565,107,1
9971,4469,57,5
3745,1689,48,2
835,380,100,1
496,223,103,3
3868,1740,47,2
5728,2569,141,1
9072,4057,144,2
6782,3050,6,1
2471,1115,44,2
7646,3425,115,4
4182,1883,76,8
873,396,133,1
6295,2834,23,2
1943,880,84,3
2774,1251,94,1
4410,1983,27,1
2373,1067,124,3
5246,2360,105,3
10552,4735,26,1
2063,934,117,1
8909,3977,70,1
8592,3835,103,4
7135,3204,34,2
9311,4159,135,2
4468,2011,97,8
5929,2661,142,2
8012,3592,64,5
3249,1459,105,1
2685,1219,138,1
6602,2982,57,1
10867,4892,113,2
567,256,16,2
8429,3767,113,1
10458,4692,129,6
4000,1795,23,4
9879,4428,28,2
2251,1010,102,5
97,43,10,8
7769,3482,52,1
7967,3571,10,9
6720,3026,117,4
11135,5927,119,5
476,213,23,1
6064,2722,9,6
3606,1630,115,1
3530,1594,101,1
2465,1111,150,1
1526,691,35,4
2445,1102,54,2
8756,3909,121,6
4501,2023,70,2
8142,3643,16,2
1864,845,124,2
1599,732,147,2
2130,958,3,5
2230,1003,110,9
7480,3347,21,2
8478,3785,31,3
7325,3280,66,1
3117,1408,90,1
7713,3456,54,2
5677,2546,15,1
10716,4816,128,2
4674,2097,14,2
8587,3834,112,4
1008,451,66,1
8675,3876,119,2
375,168,104,1
4039,1816,82,8
11122,5705,130,4
76,33,8,2
7721,3462,27,4
11098,4999,89,1
6861,3082,18,2
7081,3177,28,4
11006,4957,128,1
7088,3181,53,2
7378,3298,21,5
3569,1611,98,2
3209,1443,8,2
4379,1969,149,4
1381,619,135,3
3700,1674,39,1
4013,1802,2,1
1311,585,82,1
5806,2605,74,4
1376,617,31,4
10634,4780,127,1
5770,2591,57,5
8593,3835,56,2
8649,3861,65,5
184,87,104,2
10145,4549,111,1
419,190,96,3
5998,2691,109,1
7238,3245,55,1
3540,1599,103,2
9995,4480,79,1
7070,3174,107,2
2850,1287,64,9
4911,2208,101,1
2529,1141,144,2
6516,2946,95,1
6942,3119,22,1
9291,4152,39,3
6845,3076,133,5
4303,1932,135,1
8950,3997,87,4
5241,2359,48,1
10271,4604,63,2
3463,1558,42,1
4333,1947,79,1
10523,4724,79,1
6615,2988,65,3
7836,3514,57,2
5855,2626,33,1
748,334,92,3
10478,4701,42,3
671,299,58,2
9845,4413,52,4
10564,4743,29,1
1318,590,24,1
1591,727,76,4
4582,2060,8,5
5675,2545,52,1
701,314,122,2
6041,2711,47,7
3344,1504,140,3
11101,5000,116,2
11096,4998,64,1
4032,1811,87,5
10673,4797,100,6
9250,4133,44,1
10430,4677,73,5
10020,4489,100,1
10929,4921,62,2
4961,2235,33,3
4040,1816,105,2
7134,3203,60,1
1640,750,30,2
11131,5754,5,3
4435,1993,114,5
6305,2841,113,6
2268,1018,26,2
3095,1399,62,1
8280,3701,80,1
3067,1383,32,3
3256,1464,150,1
6085,2732,55,3
1224,545,39,1
7168,3217,17,3
4861,2185,147,3
7788,3492,26,1
11139,5107,55,5
2092,946,38,1
8594,3835,13,5
9321,4164,120,2
8427,3767,30,4
8581,3831,149,2
8148,3645,14,3
132,61,107,2
7105,3190,145,6
4524,2032,47,5
9185,4107,52,6
1294,576,33,3
1787,813,89,2
7741,3470,15,1
7556,3386,98,1
10279,4607,15,5
5439,2439,51,5
7257,3253,33,4
7386,3301,54,10
816,371,121,2
9822,4403,115,1
10602,4766,2,-2
6696,3018,52,2
9558,4286,66,1
7258,3253,100,2
2754,1245,143,1
4137,1865,96,3
4041,1817,143,2
819,373,125,1
1233,550,17,1
9843,4412,1,2
9732,4361,141,1
9086,4064,74,2
6334,2854,70,6
1082,487,49,1
4288,1927,70,2
9507,4260,9,1
4631,2081,102,4
719,323,35,6
1076,484,99,1
6924,3112,27,2
7287,3264,128,1
3824,1724,130,2
4417,1987,38,3
2309,1036,107,4
8196,3669,88,5
1554,705,53,1
3624,1640,1,1
8982,4013,103,9
1444,650,131,2
7173,3220,107,3
9909,4442,67,2
3149,1419,49,2
8435,3769,87,2
11114,5542,90,2
658,293,10,3
3120,1409,121,1
11057,4979,56,3
4406,1981,35,4
2538,1144,135,2
3661,1658,42,1
7700,3451,109,1
8336,3725,69,6
1182,530,59,1
3965,1785,143,3
5047,2274,37,2
5703,2557,30,1
9012,4028,133,1
9040,4043,15,2
6077,2728,65,2
6286,2832,27,1
7999,3586,131,2
9213,4120,115,3
9903,4440,78,1
6467,2920,89,1
8276,3699,37,2
4442,1996,117,1
4063,1830,53,5
6504,2940,67,3
5591,2512,67,7
6191,2787,72,1
3846,1734,72,2
1366,612,131,4
6385,2882,101,1
789,357,24,4
4434,1992,114,2
10950,4932,9,2
9588,4298,72,8
8453,3774,4,3
1200,537,75,2
6197,2789,64,2
5192,2337,15,5
7461,3339,98,1
8380,3746,16,2
4980,2242,17,3
1677,765,52,3
3603,1628,77,2
131,60,27,4
4595,2067,134,1
8145,3644,46,5
9518,4265,86,1
10591,4759,135,2
7232,3242,132,1
295,131,103,2
47,23,47,2
5027,2265,83,1
7438,3329,127,5
2910,1312,64,1
7712,3456,99,8
3811,1719,98,3
7929,3550,108,2
2983,1347,61,5
4805,2161,63,4
8062,3610,93,5
1466,661,22,1
10640,4782,74,7
10435,4679,117,1
8202,3671,43,1
849,385,140,1
1199,536,58,1
9447,4229,51,1
462,208,88,1
10751,4833,145,2
9136,4083,112,3
2351,1057,74,1
9306,4158,94,3
9530,4270,36,1
8467,3780,115,1
4787,2152,22,4
8927,3986,84,2
10577,4751,62,2
197,92,77,7
1859,844,108,2
3678,1665,100,2
7923,3548,147,1
8679,3877,24,4
7249,3249,58,10
2323,1044,50,2
3469,1562,114,4
7675,3439,128,1
2457,1107,45,2
7594,3403,90,2
8328,3722,53,1
6418,2897,2,1
9645,4323,125,2
330,150,15,1
4534,2039,82,2
2790,1257,2,3
2478,1118,127,1
5981,2682,7,1
3849,1735,26,1
7907,3540,148,1
6074,2727,31,2
8682,3878,31,6
10165,4557,33,1
3335,1499,140,5
7952,3563,58,2
8343,3729,125,3
5899,2646,115,5
11138,5515,138,5
4661,2093,49,5
8461,3778,14,3
598,268,135,3
3997,1794,17,3
710,318,98,1
361,163,19,2
7137,3204,67,2
2311,1038,81,2
5732,2572,91,4
6561,2964,108,1
9151,4090,41,4
759,341,52,2
9436,4225,126,4
7488,3352,86,2
1745,792,20,3
8489,3789,150,1
4130,1862,96,2
6382,2880,12,3
7986,3580,61,4
10608,4769,44,1
9021,4033,31,2
7980,3577,60,2
7122,3199,33,2
10403,4663,50,1
1497,676,116,5
5352,2404,139,1
1828,829,112,1
5319,2391,71,2
6443,2907,53,1
1454,656,103,1
8399,3753,132,1
1835,832,127,2
3707,1676,119,5
4008,1801,99,1
3438,1549,86,7
4682,2101,58,1
6610,2985,87,1
6566,2966,113,2
5947,2669,41,1
1648,753,101,1
10445,4685,10,4
6587,2976,91,1
390,174,110,5
5852,2625,60,6
4773,2142,79,1
4712,2114,113,2
6798,3057,42,1
1094,491,34,1
6741,3035,87,3
9215,4120,46,2
1473,664,125,2
7916,3545,53,4
4943,2226,32,2
8923,3984,42,2
3806,1717,69,1
6458,2916,132,4
10881,4897,8,3
85,38,68,3
5599,2514,90,3
7815,3505,90,1
354,160,61,3
10318,4629,48,1
4886,2196,126,3
4354,1958,101,1
8498,3792,77,2
7374,3297,68,4
5541,2488,91,7
7889,3533,60,2
8115,3631,97,2
10215,4578,70,3
335,153,80,2
9023,4034,74,5
11094,4997,98,1
7264,3255,82,1
42,22,136,5
8296,3710,28,3
1261,561,21,4
3148,1418,138,4
8281,3702,59,7
4429,1990,60,1
736,329,83,3
2255,1012,59,5
3339,1501,51,2
2669,1212,20,4
8071,3614,80,4
8549,3812,98,3
9158,4094,65,3
1721,780,83,-2
10029,4494,111,7
6724,3027,119,5
6944,3119,106,3
9915,4445,5,5
7354,3290,49,2
9659,4330,116,5
2108,950,15,2
9631,4318,23,4
4933,2221,33,1
1813,824,126,2
4797,2156,128,5
269,119,82,3
8919,3982,86,2
8880,3963,118,3
6413,2894,134,7
4572,2056,118,1
9499,4256,137,1
1743,790,12,4
2043,926,87,6
10917,4914,141,1
7928,3550,122,5
7782,3488,46,7
801,362,66,1
7435,3328,112,1
2361,1061,50,1
10861,4889,95,5
7332,3281,143,9
4329,1946,148,1
9943,4457,106,2
708,318,24,3
6141,2759,78,4
5519,2476,99,1
6402,2890,11,1
1506,680,125,1
8547,3812,57,1
1170,524,45,1
3432,1546,100,6
9084,4064,149,1
6352,2864,107,1
2552,1150,25,1
10791,4856,48,1
1603,734,1,3
4067,1832,131,3
8689,3882,15,1
5413,2431,32,3
1954,886,75,7
9363,4188,62,3
3127,1410,83,5
4963,2235,12,3
3529,1593,70,2
4126,1861,15,3
2243,1007,102,3
7446,3333,31,3
8513,3797,92,8
66,30,44,1
7422,3319,109,2
10193,4571,22,6
1258,560,118,4
5488,2460,41,2
3040,1371,46,1
5955,2672,139,2
1647,752,15,2
262,117,99,2
8544,3810,133,4
9386,4201,110,8
3018,1362,53,3
3919,1764,126,9
10763,4838,38,2
1779,809,129,7
2105,949,139,7
1615,740,110,1
10855,4887,93,1
3570,1612,3,5
8149,3646,20,2
975,437,89,4
8874,3962,9,4
8503,3793,2,1
7061,3169,119,4
1288,573,25,4
4775,2143,121,2
9925,4450,79,2
4845,2177,7,5
6461,2917,123,2
4754,2133,44,1
1956,887,136,1
10202,4574,90,4
481,215,62,8
4402,1979,136,8
6828,3070,22,6
10921,4917,15,5
6273,2825,99,3
1460,658,7,3
10320,4630,144,5
629,280,42,5
2912,1313,129,1
4598,2067,128,5
8319,3718,48,3
7538,3379,124,2
333,152,143,2
9483,4247,90,3
9751,4369,124,5
10503,4713,37,1
4025,1808,118,1
10749,4832,141,1
9875,4425,133,2
901,406,7,1
5735,2573,130,3
9769,4379,23,2
2198,989,127,1
10069,4513,28,1
3467,1560,75,2
9340,4177,42,3
657,292,140,4
4838,2174,140,2
1146,515,148,3
7010,3148,8,5
10914,4913,34,1
4859,2184,76,3
10386,4657,59,2
3989,1792,129,2
3061,1380,122,2
770,346,57,1
6425,2899,117,3
2441,1101,129,1
1706,774,71,2
7677,3440,3,2
5833,2619,54,1
7089,3182,32,2
11061,4980,12,3
10657,4790,136,2
4282,1924,30,1
11010,4958,98,2
889,402,38,2
9783,4385,7,1
5236,2357,5,4
5534,2485,69,2
4809,2162,17,2
6841,3075,80,2
3632,1645,99,5
7190,3226,48,3
4366,1962,83,4
1285,571,107,1
3051,1376,94,2
2342,1053,41,5
2279,1023,79,3
4649,2088,75,1
6369,2873,12,2
2978,1345,17,1
1220,544,60,5
11151,5005,25,2
4759,2135,39,1
8942,3995,44,1
952,426,7,2
3145,1416,29,2
5940,2667,111,6
7347,3288,110,1
1816,824,70,2
9921,4448,120,5
2490,1124,96,2
2231,1004,57,2
9362,4187,105,5
7766,3480,23,1
3936,1772,53,1
7360,3292,150,3
2193,986,62,3
3460,1558,129,5
5794,2600,17,7
3169,1426,134,1
8140,3643,138,2
1010,453,4,1
2671,1214,85,5
5209,2343,69,1
2424,1092,8,2
10309,4624,82,2
7665,3435,132,1
6560,2964,14,8
404,181,129,2
6454,2913,49,2
6391,2884,143,2
7772,3483,73,1
11075,4989,98,10
7800,3496,106,7
2069,937,85,1
5481,2456,122,5
6752,3041,36,2
3623,1640,111,2
10361,4645,12,5
274,122,105,3
9755,4373,38,3
833,379,140,1
838,380,99,1
2523,1138,18,1
273,122,132,8
3567,1610,123,1
6014,2698,58,1
7198,3229,108,1
7521,3367,10,4
6753,3042,130,1
1469,661,70,1
6864,3083,60,1
9301,4156,51,5
194,92,117,3
6129,2753,35,3
8069,3612,125,4
7733,3467,51,5
7974,3573,3,1
4199,1891,38,1
2755,1245,115,3
3305,1482,30,5
2113,952,117,3
1804,820,68,3
8133,3639,122,5
7093,3185,42,1
2973,1344,97,5
6749,3039,56,2
10997,4953,94,1
10153,4551,85,2
2979,1345,33,3
1404,630,105,7
1573,717,4,1
601,269,72,3
2930,1324,121,2
4155,1874,122,2
6207,2793,46,7
6441,2906,149,3
7704,3454,79,8
5360,2407,100,1
5672,2543,77,1
1953,885,2,4
109,48,67,4
106,46,29,3
9922,4448,148,5
3807,1717,62,1
6351,2863,48,1
1388,622,132,1
5648,2532,5,1
3794,1713,56,4
2096,947,132,1
5679,2546,118,9
9642,4321,9,2
5906,2650,60,2
7110,3194,14,5
1223,545,9,1
7440,3330,40,1
10619,4774,101,1
604,270,93,2
8566,3821,38,1
3054,1377,114,1
7345,3287,129,3
6325,2848,131,4
2007,912,129,2
7725,3463,55,4
4776,2144,111,2
235,107,120,4
7799,3495,147,2
8850,3950,96,1
348,158,15,2
9572,4290,92,3
7872,3528,116,2
4959,2234,85,2
4281,1924,83,5
557,253,124,2
5556,2496,77,7
7282,3262,117,8
1458,658,32,1
8711,3891,49,2
7126,3200,107,2
4998,2252,59,3
5318,2391,106,3
5584,2509,141,4
8854,3953,56,3
5228,2352,54,2
1150,516,110,4
953,427,142,3
7279,3261,104,1
4804,2160,112,1
10714,4815,141,5
4818,2167,94,1
6540,2955,92,6
3238,1455,91,1
10824,4873,56,1
405,181,108,1
6896,3099,103,1
5019,2260,150,2
5783,2595,50,1
9287,4151,71,2
10961,4936,6,1
5950,2670,120,1
1826,829,10,3
9168,4098,130,1
7206,3231,15,2
9899,4437,123,3
4374,1965,13,5
1227,546,140,3
10500,4712,74,7
8393,3751,146,3
1510,684,22,4
10460,4692,125,3
1843,836,49,3
3583,1618,92,2
6155,2767,118,2
6583,2973,76,7
9673,4335,72,2
3384,1521,36,2
6769,3046,37,3
6431,2902,105,1
5711,2562,40,2
792,358,10,1
7448,3334,145,4
8877,3962,12,5
9674,4336,29,2
8285,3703,28,6
9510,4261,60,2
6206,2792,142,1
2038,924,79,4
4295,1929,139,7
5262,2367,71,2
2753,1245,142,1
2647,1199,111,1
950,426,79,1
9101,4071,89,7
