order_id,customer_id,order_date,status
1513,440,2022-03-06,DELIVERED
1514,1403,2024-10-26,DELIVERED
1515,1388,2024-05-19,CANCELLED
1516,948,2023-01-06,SHIPPED
1517,541,2025-01-06,CANCELLED
1518,921,2022-08-15,CANCELLED
1519,1125,2022-05-17,DELIVERED
1520,341,2024-10-01,DELIVERED
1521,1868,2022-12-04,SHIPPED
1522,829,2022-02-22,DELIVERED
1523,1148,2023-11-17,CANCELLED
1524,1628,2023-07-24,SHIPPED
1525,755,2025-03-04,DELIVERED
1526,1539,2023-06-08,SHIPPED
1527,626,2022-01-05,CREATED
1528,757,2024-04-20,CREATED
1529,1489,2024-05-15,SHIPPED
1530,996,2022-11-22,DELIVERED
1531,1031,2023-11-08,DELIVERED
1532,548,2023-06-14,CANCELLED
1533,306,2024-02-07,CREATED
1534,400,2024-04-21,DELIVERED
1535,1501,2024-01-21,DELIVERED
1536,1926,2023-05-14,CANCELLED
1537,1436,2023-10-23,SHIPPED
1538,1463,2022-04-23,DELIVERED
1539,664,,DELIVERED
1540,1902,2023-04-05,DELIVERED
1541,773,2022-05-01,CREATED
1542,813,2024-10-09,PENDING
1543,319,2024-07-06,DELIVERED
1544,881,2023-03-13,DELIVERED
1545,606,2023-01-01,CANCELLED
1546,49,2023-08-26,SHIPPED
1547,834,2024-08-03,DELIVERED
1548,71,2022-10-22,DELIVERED
1549,476,2025-03-22,CREATED
1550,989,2022-09-16,SHIPPED
1551,1826,2024-11-15,SHIPPED
1552,44,2024-03-11,DELIVERED
1553,68,2023-01-14,DELIVERED
1554,1784,2024-08-23,SHIPPED
1555,114,2024-06-03,DELIVERED
1556,9,2023-10-27,SHIPPED
1557,1336,2022-08-22,DELIVERED
1558,459,2022-12-08,CANCELLED
1559,1127,2022-01-25,DELIVERED
1560,66,2023-11-13,DELIVERED
1561,909,2025-02-16,DELIVERED
1562,681,2024-02-02,CREATED
1563,1506,2026-11-08,DELIVERED
1564,765,2022-03-15,DELIVERED
1565,190,2022-09-17,DELIVERED
1566,1743,2025-01-23,DELIVERED
1567,814,2022-11-05,CANCELLED
1568,1328,2023-01-19,SHIPPED
1569,1560,2024-07-03,DELIVERED
1570,1798,2024-12-02,SHIPPED
1571,931,2023-02-10,SHIPPED
1572,1324,2022-02-10,DELIVERED
1573,230,2023-02-09,CANCELLED
1574,772,2022-06-07,SHIPPED
1575,687,2023-05-24,SHIPPED
1576,1850,2024-07-09,CREATED
1577,220,2023-07-07,DELIVERED
1578,1261,2025-02-17,DELIVERED
1579,1982,2023-05-30,SHIPPED
1580,1566,2022-09-02,DELIVERED
1581,1897,,CREATED
1582,1110,2022-01-25,SHIPPED
1583,248,2023-07-03,CREATED
1584,69,2025-02-06,DELIVERED
1585,772,2023-03-30,SHIPPED
1586,1660,2022-03-19,DELIVERED
1587,200,2024-04-21,DELIVERED
1588,1968,2022-06-03,SHIPPED
1589,918,2024-05-14,DELIVERED
1590,1483,2023-12-12,DELIVERED
1591,937,2023-07-02,DELIVERED
1592,1847,2023-10-20,DELIVERED
1593,305,2022-01-01,SHIPPED
1594,757,2024-05-04,CANCELLED
1595,1555,2024-05-09,DELIVERED
1596,198,2023-03-09,CREATED
1597,621,2023-04-27,CANCELLED
1598,206,2024-03-25,SHIPPED
1599,1447,2025-02-28,CANCELLED
1600,1735,2023-04-09,CREATED
1601,1132,2024-09-28,DELIVERED
1602,446,2025-03-10,DELIVERED
1603,657,2027-04-27,DELIVERED
1604,410,2025-03-26,SHIPPED
1605,556,2023-07-26,DELIVERED
1606,1157,2025-01-22,CANCELLED
1607,785,2024-02-03,DELIVERED
1608,850,2022-10-18,CANCELLED
1609,1104,2023-04-29,CREATED
1610,252,2024-12-26,SHIPPED
1611,1977,2023-11-26,DELIVERED
1612,1948,2022-03-09,SHIPPED
1613,275,2024-11-18,CREATED
1614,55,2024-05-11,CREATED
1615,1534,2024-03-02,DELIVERED
1616,748,2023-03-14,SHIPPED
1617,506,2022-05-30,CREATED
1618,254,2024-12-18,DELIVERED
1619,1174,2022-04-13,CANCELLED
1620,964,2024-09-14,DELIVERED
1621,163,2022-05-06,SHIPPED
1622,960,2025-02-16,SHIPPED
1623,961,2024-09-01,DELIVERED
1624,1912,2023-08-02,CREATED
1625,266,2022-10-02,SHIPPED
1626,1577,2023-01-07,DELIVERED
1627,338,2022-08-07,DELIVERED
1628,205,2023-08-01,DELIVERED
1629,389,2024-12-23,SHIPPED
1630,1111,2024-11-01,CANCELLED
1631,1630,2023-08-08,DELIVERED
1632,1581,2025-02-21,SHIPPED
1633,1542,2024-08-30,CREATED
1634,501,2022-12-30,DELIVERED
1635,1994,2023-10-12,SHIPPED
1636,1322,2024-08-29,DELIVERED
1637,927,2024-12-11,DELIVERED
1638,1613,2024-06-08,SHIPPED
1639,1782,2025-03-21,SHIPPED
1640,1609,2022-10-04,DELIVERED
1641,898,2022-12-21,SHIPPED
1642,1268,2023-07-30,DELIVERED
1643,1382,2023-02-07,DELIVERED
1644,599,2025-02-26,CANCELLED
1645,1450,2024-09-07,DELIVERED
1646,42,2022-04-01,DELIVERED
1647,1521,2023-06-08,SHIPPED
1648,810,2023-01-09,SHIPPED
1649,519,2022-03-29,DELIVERED
1650,1374,,DELIVERED
1651,724,2024-11-20,DELIVERED
1652,991,2023-08-24,CANCELLED
1653,716,2022-09-21,DELIVERED
1654,708,2022-08-24,DELIVERED
1655,369,2023-03-21,CANCELLED
1656,476,2024-06-03,DELIVERED
1657,436,2023-05-29,CANCELLED
1658,1575,2023-11-17,DELIVERED
1659,19,2023-09-06,DELIVERED
1660,964,2024-09-04,CREATED
1661,62,2024-04-25,CREATED
1662,1726,2023-06-26,CANCELLED
1663,1563,2024-10-15,DELIVERED
1664,1878,2022-07-04,DELIVERED
1665,755,2024-03-09,DELIVERED
1666,104,2023-03-23,SHIPPED
1667,1879,2025-03-19,DELIVERED
1668,1491,2027-12-26,DELIVERED
1669,1529,2022-04-24,DELIVERED
1670,610,2024-08-02,DELIVERED
1671,1977,2022-05-28,SHIPPED
1672,1616,2023-02-24,DELIVERED
1673,809,2022-12-27,CANCELLED
1674,524,2023-04-02,DELIVERED
1675,1240,2023-11-21,DELIVERED
1676,1336,2024-03-17,SHIPPED
1677,111,2024-01-05,DELIVERED
1678,1783,2022-04-24,CANCELLED
1679,1518,2024-01-16,DELIVERED
1680,1494,2024-09-02,DELIVERED
1681,748,2022-11-24,DELIVERED
1682,650,2025-01-19,DELIVERED
1683,611,2024-11-24,DELIVERED
1684,374,2024-02-26,DELIVERED
1685,1125,2026-10-09,CANCELLED
1686,445,2022-08-03,SHIPPED
1687,1670,2023-06-21,DELIVERED
1688,1730,2025-01-02,SHIPPED
1689,1520,2022-05-19,DELIVERED
1690,1480,2023-12-25,DELIVERED
1691,1858,2024-01-17,SHIPPED
1692,741,2022-09-23,DELIVERED
1693,1840,2024-06-14,SHIPPED
1694,1594,2022-12-30,DELIVERED
1695,1113,2024-06-17,DELIVERED
1696,719,2024-04-19,SHIPPED
1697,1742,2024-10-18,SHIPPED
1698,1402,2022-11-06,CANCELLED
1699,252,2025-02-01,CANCELLED
1700,1915,2025-01-10,DELIVERED
1701,719,2022-02-22,DELIVERED
1702,1085,2022-01-22,CREATED
1703,1687,2024-05-11,DELIVERED
1704,892,2022-06-12,DELIVERED
1705,1956,2024-05-24,DELIVERED
1706,1563,2023-11-08,SHIPPED
1707,567,2025-03-21,DELIVERED
1708,1763,2022-10-30,SHIPPED
1709,349,2024-10-25,CREATED
1710,994,2023-08-18,SHIPPED
1711,642,2022-04-13,PENDING
1712,518,2024-08-27,CREATED
1713,1314,2025-02-28,DELIVERED
1714,997,2024-07-12,SHIPPED
1715,1539,2023-10-12,DELIVERED
1716,993,2023-04-20,DELIVERED
1717,1080,2023-12-18,DELIVERED
1718,1393,2023-12-11,CANCELLED
1719,1638,2025-01-01,SHIPPED
1720,1911,2024-03-10,CREATED
1721,695,2024-09-07,SHIPPED
1722,324,2022-06-12,CREATED
1723,786,2022-05-29,DELIVERED
1724,1153,2024-11-29,DELIVERED
1725,1738,2023-03-29,CREATED
1726,59,,SHIPPED
1727,898,2023-04-17,DELIVERED
1728,1162,2022-05-18,DELIVERED
1729,258,2024-08-19,CREATED
1730,1810,2022-04-24,DELIVERED
1731,1797,2023-02-03,CANCELLED
1732,1858,2025-01-14,CREATED
1733,1496,2022-09-03,DELIVERED
1734,1565,2023-10-29,DELIVERED
1735,1437,2024-09-02,CANCELLED
1736,1205,2024-08-18,DELIVERED
1737,1777,2024-06-14,DELIVERED
1738,1022,2024-10-27,DELIVERED
1739,1545,2022-04-24,DELIVERED
1740,909,2022-10-15,DELIVERED
1741,1989,2022-02-25,DELIVERED
1742,373,2022-10-30,DELIVERED
1743,791,2023-05-02,CREATED
1744,872,2024-10-20,CREATED
1745,1721,2024-06-24,SHIPPED
1746,1801,2025-02-06,DELIVERED
1747,15,2024-10-10,SHIPPED
1748,5,2024-01-17,SHIPPED
1749,896,2024-12-04,SHIPPED
1750,1518,2022-02-19,SHIPPED
1751,851,2024-07-07,SHIPPED
1752,1122,2023-05-12,DELIVERED
1753,1772,2024-12-02,CANCELLED
1754,1579,2022-11-15,CREATED
1755,173,2027-08-11,DELIVERED
1756,1160,2022-03-14,DELIVERED
1757,1146,2023-06-19,DELIVERED
1758,1912,2024-11-22,CANCELLED
1759,872,2023-11-20,DELIVERED
1760,1913,2023-12-18,DELIVERED
1761,1620,2023-11-01,SHIPPED
1762,1309,2024-06-24,DELIVERED
1763,81,2023-01-02,SHIPPED
1764,1511,2024-10-25,DELIVERED
1765,667,2024-12-18,DELIVERED
1766,737,2024-08-25,DELIVERED
1767,234,2022-02-03,DELIVERED
1768,1946,2023-09-13,DELIVERED
1769,244,2024-05-26,DELIVERED
1770,1290,2024-02-23,CANCELLED
1771,565,2024-06-21,DELIVERED
1772,639,2023-11-19,DELIVERED
1773,267,2024-09-05,CREATED
1774,1899,2024-02-27,SHIPPED
1775,1330,2023-12-15,DELIVERED
1776,84,2023-04-07,DELIVERED
1777,998,2022-10-14,CANCELLED
1778,1524,2022-07-19,DELIVERED
1779,1603,2023-08-31,CANCELLED
1780,1786,2024-04-13,DELIVERED
1781,1495,2022-03-13,SHIPPED
1782,38,2023-07-14,DELIVERED
1783,1114,2024-05-04,DELIVERED
1784,1408,2025-03-24,DELIVERED
1785,1936,2027-10-27,SHIPPED
1786,1818,2024-03-26,CANCELLED
1787,1830,2022-02-06,SHIPPED
1788,1392,2023-01-05,DELIVERED
1789,535,2024-04-17,DELIVERED
1790,1774,2023-12-17,SHIPPED
1791,927,2024-03-19,SHIPPED
1792,1197,2023-12-28,CANCELLED
1793,1001,2023-07-28,DELIVERED
1794,1264,2024-07-13,CREATED
1795,690,2024-10-12,CREATED
1796,1921,2022-06-18,SHIPPED
1797,855,2023-11-13,CREATED
1798,881,2023-06-20,SHIPPED
1799,294,2024-04-28,DELIVERED
1800,1352,2025-03-20,DELIVERED
1801,949,2025-02-16,CREATED
1802,43,2023-01-23,DELIVERED
1803,1907,2023-10-29,DELIVERED
1804,854,2022-01-05,DELIVERED
1805,895,2026-11-22,DELIVERED
1806,254,2023-01-25,DELIVERED
1807,177,2025-02-14,SHIPPED
1808,181,2023-03-02,DELIVERED
1809,149,2022-01-19,DELIVERED
1810,1288,2024-01-12,DELIVERED
1811,1849,2025-01-13,DELIVERED
1812,1077,2022-12-19,DELIVERED
1813,386,2023-02-25,SHIPPED
1814,1001,2024-12-20,CANCELLED
1815,325,2024-07-13,SHIPPED
1816,1876,2024-05-29,DELIVERED
1817,1626,2024-11-07,CANCELLED
1818,1101,2024-07-03,DELIVERED
1819,1999,2025-03-23,SHIPPED
1820,855,2024-09-28,SHIPPED
1821,1491,2024-04-05,DELIVERED
1822,10,2023-11-08,SHIPPED
1823,429,2023-01-18,CREATED
1824,1592,2023-02-27,CANCELLED
1825,620,2022-03-26,CANCELLED
1826,209,2023-10-16,DELIVERED
1827,33,2022-08-04,DELIVERED
1828,868,2022-10-04,DELIVERED
1829,1083,2024-01-19,CANCELLED
1830,1369,2023-05-09,DELIVERED
1831,533,2022-06-27,CANCELLED
1832,1587,2024-05-23,CREATED
1833,724,2022-05-03,SHIPPED
1834,1338,2022-12-24,DELIVERED
1835,1240,2022-09-27,CREATED
1836,1127,2022-10-27,CANCELLED
1837,1623,2023-05-17,SHIPPED
1838,593,2022-03-09,CREATED
1839,1017,2022-02-06,DELIVERED
1840,1156,2024-09-05,DELIVERED
1841,857,2024-02-06,CREATED
1842,802,2025-02-15,CANCELLED
1843,907,2023-04-08,DELIVERED
1844,170,2023-07-29,DELIVERED
1845,1831,2022-11-14,CREATED
1846,802,2026-11-29,DELIVERED
1847,1917,2023-08-06,DELIVERED
1848,1278,2024-12-07,DELIVERED
1849,345,2024-08-03,SHIPPED
1850,1221,2023-03-01,SHIPPED
1851,1579,2023-11-03,SHIPPED
1852,510,2025-02-01,DELIVERED
1853,754,2023-08-21,SHIPPED
1854,740,2023-07-04,DELIVERED
1855,1701,2025-03-21,SHIPPED
1856,842,2024-12-07,SHIPPED
1857,749,2022-02-04,SHIPPED
1858,740,2022-03-21,CREATED
1859,1264,2022-04-22,DELIVERED
1860,1800,2022-06-09,DELIVERED
1861,5,2023-08-03,SHIPPED
1862,862,2024-05-11,SHIPPED
1863,186,2023-02-14,pending
1864,341,2022-12-23,DELIVERED
1865,795,2023-07-20,CREATED
1866,240,2024-02-16,CREATED
1867,216,2022-01-16,CREATED
1868,1193,2023-08-28,SHIPPED
1869,226,2025-03-18,DELIVERED
1870,12,2023-11-13,DELIVERED
1871,323,2024-05-04,CANCELLED
1872,886,2023-05-04,DELIVERED
1873,308,2023-01-16,DELIVERED
1874,201,2022-04-22,DELIVERED
1875,1191,2022-12-10,CANCELLED
1876,167,2023-09-09,DELIVERED
1877,310,2022-09-21,DELIVERED
1878,1712,2024-10-07,DELIVERED
1879,250,2023-10-09,DELIVERED
1880,1729,2024-12-09,DELIVERED
1881,1766,2023-05-26,CREATED
1882,192,2022-05-17,SHIPPED
1883,1651,2024-10-22,SHIPPED
1884,445,2022-06-02,CANCELLED
1885,963,2027-07-25,CREATED
1886,658,2023-09-28,CANCELLED
1887,1517,,SHIPPED
1888,186,2024-10-06,DELIVERED
1889,423,2022-03-17,CREATED
1890,1756,2022-07-05,DELIVERED
1891,333,2022-03-02,CANCELLED
1892,1956,2024-05-14,SHIPPED
1893,1746,2023-10-12,SHIPPED
1894,1832,2024-06-15,DELIVERED
1895,863,2023-07-28,SHIPPED
1896,1449,2022-05-23,DELIVERED
1897,598,2024-03-21,CANCELLED
1898,260,2023-04-14,CANCELLED
1899,602,2022-09-16,DELIVERED
1900,820,2022-04-23,SHIPPED
1901,201,2023-11-24,DELIVERED
1902,653,2022-10-28,CREATED
1903,386,2023-04-24,CREATED
1904,645,2022-01-20,DELIVERED
1905,197,2023-03-13,DELIVERED
1906,1315,2023-08-19,DELIVERED
1907,1551,2022-01-25,CANCELLED
1908,991,2025-01-01,DELIVERED
1909,770,2022-04-20,CREATED
1910,562,2022-08-07,DELIVERED
1911,581,2024-09-27,SHIPPED
1912,761,2024-08-18,SHIPPED
1913,874,2024-10-25,DELIVERED
1914,157,2024-09-17,delivered
1915,439,2024-08-28,CREATED
1916,815,2025-02-14,DELIVERED
1917,735,2022-12-13,DELIVERED
1918,67,2023-12-19,DELIVERED
1919,916,2022-11-10,DELIVERED
1920,1800,2022-12-19,SHIPPED
1921,710,2023-07-06,CREATED
1922,1699,2024-02-20,SHIPPED
1923,54,2024-11-11,CANCELLED
1924,1029,2023-02-17,CREATED
1925,943,2023-11-12,DELIVERED
1926,329,2023-03-06,SHIPPED
1927,281,2023-12-11,CREATED
1928,705,2024-05-28,CREATED
1929,1977,2023-06-19,CREATED
1930,1013,2023-01-22,CREATED
1931,1768,2023-06-05,SHIPPED
1932,310,2022-01-25,DELIVERED
1933,986,2023-06-19,CREATED
1934,1263,2023-08-12,CREATED
1935,1161,2022-10-06,DELIVERED
1936,1852,2022-01-05,CANCELLED
1937,1401,2025-01-26,DELIVERED
1938,810,2023-08-28,DELIVERED
1939,930,2022-11-02,SHIPPED
1940,1608,2022-05-27,CREATED
1941,1352,2022-05-31,SHIPPED
1942,385,2024-02-03,CANCELLED
1943,1996,2025-03-27,SHIPPED
1944,1499,2022-08-01,SHIPPED
1945,1754,2022-12-15,CANCELLED
1946,659,2024-08-29,CREATED
1947,425,,SHIPPED
1948,1799,2024-06-19,CANCELLED
1949,1946,2022-08-17,DELIVERED
1950,1331,2022-04-21,DELIVERED
1951,139,2024-02-02,CREATED
1952,618,2023-07-07,DELIVERED
1953,1107,2022-01-07,SHIPPED
1954,1517,2023-04-19,DELIVERED
1955,1375,2023-05-28,DELIVERED
1956,632,2022-03-05,DELIVERED
1957,1872,2023-04-22,CANCELLED
1958,1750,2023-02-23,CANCELLED
1959,1047,2022-02-26,DELIVERED
1960,1060,2023-10-22,CREATED
1961,1008,2024-09-12,DELIVERED
1962,996,2023-12-27,SHIPPED
1963,206,2023-10-20,CANCELLED
1964,914,2022-02-03,DELIVERED
1965,1824,2024-04-02,SHIPPED
1966,142,2024-06-01,DELIVERED
1967,691,2023-03-28,CREATED
1968,390,2023-06-08,DELIVERED
1969,956,2022-01-18,DELIVERED
1970,57,2024-04-28,CREATED
1971,30,2023-08-11,CANCELLED
1972,1652,2022-07-17,DELIVERED
1973,261,2023-09-04,DELIVERED
1974,1801,2023-10-20,CREATED
1975,1353,2022-02-19,SHIPPED
1976,904,2022-09-03,CREATED
1977,1532,2022-03-12,DELIVERED
1978,47,2023-04-25,SHIPPED
1979,1101,2022-07-22,DELIVERED
1980,1106,2023-06-23,SHIPPED
1981,1524,2025-01-08,DELIVERED
1982,380,2022-03-10,CANCELLED
1983,1852,2022-06-23,CANCELLED
1984,860,2024-09-18,DELIVERED
1985,240,2024-03-17,DELIVERED
1986,498,2022-03-14,CANCELLED
1987,1286,2022-06-10,SHIPPED
1988,794,2024-09-07,CREATED
1989,1953,2026-07-21,DELIVERED
1990,1822,2023-08-25,CREATED
1991,516,2024-08-04,DELIVERED
1992,1659,2027-12-17,DELIVERED
1993,291,2023-08-01,DELIVERED
1994,1979,2023-01-30,DELIVERED
1995,183,2024-11-04,CREATED
1996,723,2022-12-29,DELIVERED
1997,1160,2023-11-07,DELIVERED
1998,900,2022-05-25,DELIVERED
1999,986,2024-09-18,CANCELLED
2000,1677,2022-07-27,DELIVERED
2001,321,2023-05-22,CREATED
2002,630,2024-02-09,CREATED
2003,1216,2024-05-08,SHIPPED
2004,1555,2023-01-04,SHIPPED
2005,380,2024-11-07,CANCELLED
2006,496,2024-06-28,DELIVERED
2007,1572,2024-10-06,CANCELLED
2008,938,2023-10-27,CANCELLED
2009,614,2024-12-21,CANCELLED
2010,1177,2023-09-26,DELIVERED
2011,830,2023-04-26,CANCELLED
2012,1148,2024-10-27,DELIVERED
2013,980,2024-03-24,DELIVERED
2014,1749,2025-03-17,DELIVERED
2015,562,2022-10-31,DELIVERED
2016,868,2022-09-17,DELIVERED
2017,938,2024-06-04,DELIVERED
2018,168,2022-09-04,DELIVERED
2019,259,2023-12-03,DELIVERED
2020,1771,2024-10-13,DELIVERED
2021,1541,2024-07-05,SHIPPED
2022,894,2023-03-12,DELIVERED
2023,852,2024-09-20,CREATED
2024,1979,2024-09-12,CANCELLED
2025,923,2024-08-16,CANCELLED
2026,1536,2022-02-07,DELIVERED
2027,578,2022-03-15,DELIVERED
2028,657,2024-07-27,DELIVERED
2029,1005,2023-06-14,CANCELLED
2030,690,2023-11-21,DELIVERED
2031,1542,2024-04-19,SHIPPED
2032,7,2023-11-15,CREATED
2033,21,2024-07-09,SHIPPED
2034,1448,2022-10-20,DELIVERED
2035,1020,2022-05-04,CANCELLED
2036,1769,2022-11-19,DELIVERED
2037,481,2024-04-19,CANCELLED
2038,384,2024-08-09,DELIVERED
2039,1853,2023-08-08,SHIPPED
2040,1702,2024-03-26,DELIVERED
2041,1600,2024-08-14,DELIVERED
2042,590,2025-03-01,CANCELLED
2043,878,2023-11-15,CREATED
2044,1244,2022-12-27,SHIPPED
2045,1256,2024-09-02,DELIVERED
2046,980,2022-04-05,CREATED
2047,631,2022-02-07,CREATED
2048,1703,2024-06-04,DELIVERED
2049,577,2022-07-20,DELIVERED
2050,722,2022-08-30,CREATED
2051,1846,2023-06-23,CREATED
2052,947,2022-07-13,SHIPPED
2053,169,2022-10-25,CREATED
2054,1535,2022-05-02,CANCELLED
2055,887,2023-06-04,SHIPPED
2056,1143,2023-03-02,DELIVERED
2057,588,2022-11-22,DELIVERED
2058,495,2023-09-20,DELIVERED
2059,20,2023-01-03,CANCELLED
2060,930,2025-03-24,SHIPPED
2061,1724,2023-11-07,DELIVERED
2062,570,2023-09-18,DELIVERED
2063,809,2025-02-17,DELIVERED
2064,1503,2024-11-10,CANCELLED
2065,163,2022-12-18,CANCELLED
2066,984,2023-06-11,DELIVERED
2067,604,2022-02-06,DELIVERED
2068,773,2024-02-20,SHIPPED
2069,996,2023-03-28,CREATED
2070,541,,DELIVERED
2071,276,2023-07-28,SHIPPED
2072,369,2024-05-14,DELIVERED
2073,455,2024-01-03,SHIPPED
2074,130,2022-06-12,CREATED
2075,811,2024-06-26,DELIVERED
2076,118,2022-04-05,DELIVERED
2077,564,2025-03-07,SHIPPED
2078,57,,CANCELLED
2079,1435,2024-06-30,SHIPPED
2080,1298,2027-03-24,CREATED
2081,848,2022-11-17,CREATED
2082,1883,2022-11-23,CANCELLED
2083,852,2022-06-08,SHIPPED
2084,874,2024-04-05,CREATED
2085,1946,2023-07-09,SHIPPED
2086,965,2022-06-20,CREATED
2087,67,2023-09-13,SHIPPED
2088,144,2022-08-19,DELIVERED
2089,1887,2024-04-12,CREATED
2090,391,2023-07-16,DELIVERED
2091,896,2024-05-04,CREATED
2092,681,2027-03-07,CREATED
2093,635,2024-03-31,CANCELLED
2094,1358,2024-10-21,DELIVERED
2095,1747,2023-06-13,CANCELLED
2096,224,2022-08-26,SHIPPED
2097,756,2025-02-13,CREATED
2098,677,2023-12-27,CANCELLED
2099,1124,2024-02-21,CANCELLED
2100,594,2022-07-07,CANCELLED
2101,1993,2023-06-18,DELIVERED
2102,1086,2025-01-08,CREATED
2103,254,2023-04-11,DELIVERED
2104,363,2024-04-21,DELIVERED
2105,601,2022-10-20,SHIPPED
2106,604,2022-11-03,CANCELLED
2107,1104,,DELIVERED
2108,543,2023-03-27,DELIVERED
2109,1221,2024-08-15,DELIVERED
2110,249,2024-07-29,DELIVERED
2111,29,2022-06-14,DELIVERED
2112,1455,,CANCELLED
2113,513,2023-01-02,DELIVERED
2114,1085,2024-05-26,CANCELLED
2115,269,2022-07-09,DELIVERED
2116,477,2023-09-06,DELIVERED
2117,1213,2022-11-06,CREATED
2118,1275,2024-09-20,DELIVERED
2119,1993,2023-07-29,DELIVERED
2120,350,2022-04-03,SHIPPED
2121,953,2024-03-11,DELIVERED
2122,186,2022-12-28,DELIVERED
2123,125,2027-12-25,SHIPPED
2124,305,2024-01-03,DELIVERED
2125,1792,2022-12-11,DELIVERED
2126,128,2023-04-09,CANCELLED
2127,1276,2022-08-05,SHIPPED
2128,893,2024-04-26,SHIPPED
2129,1110,2024-03-23,CANCELLED
2130,272,2024-01-07,SHIPPED
2131,296,2022-05-05,DELIVERED
2132,1649,2025-01-30,CANCELLED
2133,1255,2024-06-18,DELIVERED
2134,1856,2025-02-18,DELIVERED
2135,1303,2023-08-12,CANCELLED
2136,896,2024-03-08,SHIPPED
2137,1971,2023-05-09,CANCELLED
2138,56,2022-01-12,SHIPPED
2139,1332,2024-04-28,CREATED
2140,1017,2022-03-20,DELIVERED
2141,764,2022-01-11,SHIPPED
2142,1701,2023-10-07,DELIVERED
2143,260,2024-09-27,DELIVERED
2144,539,2024-01-25,CREATED
2145,657,2022-04-13,CANCELLED
2146,672,2024-10-02,SHIPPED
2147,1,2025-01-14,SHIPPED
2148,338,,SHIPPED
2149,377,2022-01-27,DELIVERED
2150,1725,2024-01-28,CANCELLED
2151,166,2022-07-08,DELIVERED
2152,1587,2023-12-09,CREATED
2153,1529,2022-09-04,CANCELLED
2154,1534,2022-07-09,DELIVERED
2155,1690,2022-01-07,DELIVERED
2156,766,2022-05-19,SHIPPED
2157,1643,2022-11-12,DELIVERED
2158,1151,2025-03-16,CANCELLED
2159,1715,2023-02-20,CREATED
2160,418,2022-04-10,DELIVERED
2161,93,2024-06-17,CREATED
2162,978,2023-02-25,DELIVERED
2163,1097,2022-05-23,DELIVERED
2164,389,2024-06-01,SHIPPED
2165,173,2023-09-20,CANCELLED
2166,1623,2023-07-28,DELIVERED
2167,1545,2025-01-17,DELIVERED
2168,477,2022-08-09,DELIVERED
2169,1600,2023-04-13,SHIPPED
2170,576,2022-11-15,DELIVERED
2171,1076,2026-10-27,CREATED
2172,1251,2022-11-11,DELIVERED
2173,1587,2025-01-23,CANCELLED
2174,83,2024-10-20,DELIVERED
2175,977,2024-11-02,DELIVERED
2176,731,2023-02-25,CANCELLED
2177,1587,2024-12-12,CANCELLED
2178,1156,2024-07-31,CREATED
2179,604,2024-08-08,DELIVERED
2180,1419,,CREATED
2181,1631,2024-04-27,DELIVERED
2182,357,2024-11-01,DELIVERED
2183,794,2022-01-24,CREATED
2184,1033,2024-12-08,CREATED
2185,1489,2022-12-01,DELIVERED
2186,1903,2022-02-17,DELIVERED
2187,322,2023-08-08,CREATED
2188,907,2022-01-18,SHIPPED
2189,1145,2022-01-09,DELIVERED
2190,528,2024-12-22,CANCELLED
2191,1937,2023-07-11,CANCELLED
2192,1631,2023-10-14,DELIVERED
2193,278,2024-03-03,CREATED
2194,1409,2022-03-02,DELIVERED
2195,656,2025-03-29,DELIVERED
2196,1022,2025-02-12,CREATED
2197,1999,2023-11-16,DELIVERED
2198,1506,2024-12-13,DELIVERED
2199,1611,2023-10-18,DELIVERED
2200,901,2023-02-15,DELIVERED
2201,1722,2024-09-05,DELIVERED
2202,1234,2023-07-19,CANCELLED
2203,1999,2025-01-20,SHIPPED
2204,1770,2024-09-05,DELIVERED
2205,1888,2024-06-21,DELIVERED
2206,1565,2022-08-24,SHIPPED
2207,240,2024-09-21,DELIVERED
2208,648,2023-12-05,DELIVERED
2209,865,2024-04-03,DELIVERED
2210,949,2022-11-28,CREATED
2211,888,2022-02-18,CREATED
2212,336,2024-06-16,DELIVERED
2213,1077,2023-03-24,CANCELLED
2214,1365,2024-12-10,DELIVERED
2215,1330,2024-10-23,DELIVERED
2216,178,2022-05-04,SHIPPED
2217,107,2025-02-19,CANCELLED
2218,626,2022-11-26,pending
2219,65,2022-04-18,DELIVERED
2220,1752,2024-03-10,DELIVERED
2221,1239,2026-09-17,DELIVERED
2222,729,2023-10-24,SHIPPED
2223,112,2022-07-16,DELIVERED
2224,1341,2024-10-02,DELIVERED
2225,1684,2022-01-09,CANCELLED
2226,1363,2025-01-31,DELIVERED
2227,405,2022-04-26,DELIVERED
2228,813,2024-02-04,DELIVERED
2229,1535,2024-07-05,CREATED
2230,135,2022-08-30,DELIVERED
2231,1310,2022-10-28,DELIVERED
2232,939,2024-05-11,CANCELLED
2233,628,2024-04-27,SHIPPED
2234,125,2023-10-18,CANCELLED
2235,540,2022-06-12,CREATED
2236,1174,2023-12-23,SHIPPED
2237,1477,2024-10-17,SHIPPED
2238,649,2025-02-28,CANCELLED
2239,706,2023-10-24,SHIPPED
2240,1878,2022-12-04,DELIVERED
2241,1929,2023-07-15,DELIVERED
2242,275,2024-10-10,DELIVERED
2243,467,2022-10-25,DELIVERED
2244,1943,2024-10-18,DELIVERED
2245,1755,2024-08-25,CANCELLED
2246,1474,2023-07-16,CANCELLED
